	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_10	0.00205934	0.00504148	0.00425919	0.00254935	0.00312001	0.00300292	0.00119947	0.000846451	0.000527275	0.000560983	0.000315928	0.000737917	0.000370549	7.5755e-07	0.000789565	3.43027e-07	0.000244085	3.91835e-07	4.89474e-07	7.99494e-07	0	1.44989e-06	1.23826e-07	1.5732e-07	1.14767e-07	0	3.42326e-08	0.000789008	3.84167e-07	0.000527305	0.000895525	0.000611999	0.000474297	0.000421687	0.000527308	0.000474032	0.00194813	0.00273833	0.000769028	0.002316	0.00289407	0.001158
d3_11	0.00141042	0.00386787	0.00319224	0.00390652	0.00296473	0.00111483	0.000424946	0.00140179	0.000792691	0.00042118	6.2347e-07	0.00016022	1.24171e-11	0.000106576	0.000422608	5.48742e-08	2.3606e-07	3.9167e-08	0	0	1.59312e-09	1.01455e-08	0.000315864	8.50993e-05	0.000105486	0	0	1.39479e-07	0	0	0.000421893	0.000158473	0.000315603	0.000420804	0.000663155	0.00110611	0.000927135	0.00084261	0.00210543	0.00310343	0.0027891	0.00115806
d3_12	0.00116638	0.00258888	0.00334466	0.00431315	0.00219994	0.00227139	0.0014796	0.00187736	0.00198808	0.000423044	0.000315603	0.000105408	3.38342e-08	0	3.25948e-05	8.81541e-07	3.55111e-07	0.00042123	0	0.000105563	5.94897e-07	0	0.000369063	6.92756e-07	5.26005e-05	2.58533e-07	2.27803e-05	0.000157871	6.13144e-10	7.01041e-07	0.000105664	0.000137049	0.000105205	0.000421076	0.00121409	0.00110632	0.00147281	0.000633289	0.00289493	0.00252627	0.00278915	0.00131814
d3_13	0.000900401	0.00100768	0.00204398	0.00432822	0.0028057	0.00167255	0.0022703	0.00135314	0.00152871	0.000315722	0.000106317	9.75949e-08	0	0.000315603	1.36903e-07	0.000315603	0.000631822	0	1.38166e-07	0	0	9.03309e-09	0	0	0.000315603	0.0001895	7.32153e-08	2.71407e-08	0.000105446	0	5.25559e-07	0.000368263	0.00157897	0.000736508	0.000421218	0.0015797	0.0015263	0.000263942	0.00110474	0.00187422	0.00389593	0.000737084
d3_14	0.00106071	0.00215987	0.0021771	0.00237928	0.00365405	0.00297332	0.00235622	0.0017713	0.00231846	0.000843075	0.000318789	0.000527269	0.000926789	0.000105201	0.000527201	0.000420804	4.81268e-08	6.15406e-08	5.26005e-05	0	9.47318e-08	0	9.26339e-08	5.32494e-05	4.24491e-07	7.54199e-08	0.000475084	0.000420983	3.93524e-07	5.34808e-05	0	5.34902e-07	5.12945e-07	0.000580343	0.000315603	0.00136839	0.00147631	0.00268401	0.00168401	0.00289543	0.00182111	0.00431478
d3_15	0.000423029	0.000774139	0.00318334	0.00297559	0.00300945	0.00119556	0.00137091	0.00105239	0.00200305	0.00216112	0.000422714	8.51431e-05	0.00136988	0.000315623	0	0	0.000315603	0.000106232	0	0.000105201	1.03506e-07	1.29673e-09	0	0	0	0.000158849	8.58876e-08	0.000105218	5.99731e-07	0	0.000526005	0.00121062	5.7281e-07	0.000106164	0.00105221	0.000946809	0.000315603	0.000105245	0.00252482	0.00326141	0.00363184	0.00236783
d3_16	0.000527725	0.000530103	0.00127064	0.00331102	0.00221844	0.0027468	0.00227039	0.00200344	0.000422343	0.000949087	0.000898511	0.00042085	0.00036916	0	0.000213057	5.32567e-05	0.00031737	0	0	0	0	0	0	0	0	3.18526e-05	0	2.89391e-07	5.3561e-05	0.000105201	0.000105201	0.00087381	0.000105271	0.00115807	0.000420804	0.000263807	0.00136831	0.000683807	2.42367e-07	0.00231578	0.00347163	0.00420882
d3_17	0.000224437	0.000843085	0.00400716	0.00142775	0.00274368	0.00140496	0.00282837	0.00193121	0.00168528	0.000583142	0.000105201	0.000315603	2.85044e-07	0	0	5.26005e-05	0	2.25394e-07	0.000315603	0	0.000105201	0	0	0	0.000105201	0.000631206	0	0	0	0	5.36541e-05	0.000315715	0.000315747	0.000474001	0.000736407	0.000421823	0.00099941	0.000685179	0.000631357	0.00199983	0.0026834	0.00173689
d3_18	0.000211788	4.91124e-08	0.000528176	0.0025333	0.00164636	0.00149042	0.0015834	0.000841631	0.00137098	0.00126466	0.000528212	0.000738061	0.000633501	0	0.000421847	0	0.000315603	0	0	0.000315603	0	0	0	0	0	0	0	0	0	0	0	3.71891e-07	0.000315603	0	0.000105958	0	0	0.000421605	0.00136844	0.0010528	0.00294563	0.00457759
d3_19	0	0.000843613	0.00135282	0.00142337	0.000900765	0.00553445	0.00429756	0.00142217	0.00168643	0.00126546	0.00142353	0.000527208	0.000843804	0.000421944	0.000420804	0.000316695	0	0	5.26005e-05	0.000315695	2.76503e-08	0	0	0	9.76338e-08	0.000106153	0.000315603	2.33587e-07	0.000526005	0	0	0.000315603	4.31688e-08	5.3541e-05	0.000420804	0.00105201	0.000210402	0.000947622	0.000946809	0.000736407	0.00242029	0.00778665
d3_20	0	0.000897184	0.00243764	0.00305423	0.00616715	0.00361651	0.00585105	0.00493271	0.00363472	0.00252794	0.00147384	0.00279475	0.00194723	0.00147592	0.0012644	0.000946871	0.000105201	0.000420804	0.000316817	0.000105201	0.00105294	0	0	0.000315975	0.000315603	0.000315603	0	0.000210402	0.000736407	0.000526751	0	0	0	0.000631213	0.000683807	0.000946809	0.00168322	0.00105201	0.00231442	0.0044192	0.00726136	0.0145179
