	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d2_0	0	0.0365087	0.00873273	0.00221781	5.46904e-05	7.37028e-07	2.06163e-08	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.0682463	0.0359657	0.0101107	0.00336594	0.000892264	0.000772334	8.35128e-08	5.94581e-08	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0422244	0.0338822	0.0142796	0.00548461	0.00158849	0.000477978	8.64492e-07	7.7533e-08	9.44023e-08	8.78523e-08	0	0	0	0	0	0	0	0	0
d2_3	0.0270162	0.0296308	0.0145447	0.00807574	0.000776814	0.000878886	5.44558e-07	1.00848e-07	2.10224e-08	0	0	0	0	0	0	0	0	0	0
d2_4	0.0144696	0.0191681	0.013185	0.0052382	0.00426484	0.000321193	1.35629e-06	2.58361e-07	2.30826e-07	4.36974e-07	1.27515e-08	0	0	0	0	0	0	0	0
d2_5	0.0119259	0.0157007	0.0102796	0.00634309	0.00508108	0.00191544	0.00042358	6.17638e-07	1.98264e-08	8.50375e-08	0	0	0	1.71313e-08	0	0	0	0	0
d2_6	0.00490808	0.00878501	0.00641191	0.00681853	0.00254303	0.00125103	0.000478008	4.63048e-07	5.25541e-07	2.07409e-07	0	0	0	0	0	0	0	0	0
d2_7	0.00130679	0.00639034	0.00678201	0.00342622	0.00227748	0.000320752	0.000425796	0.000318326	3.97233e-07	6.57468e-07	1.97004e-07	0	0	0	0	0	0	0	0
d2_8	0.00198749	0.00523205	0.00378369	0.00259936	0.00169538	0.000216676	0.000108069	2.01875e-06	4.43115e-07	3.08336e-07	6.70015e-08	0	2.28983e-08	0	0	0	0	0	0
d2_9	0.00058393	0.000903767	0.00338594	0.00137974	0.00116904	0.000638889	0.000956086	3.53945e-06	5.45844e-07	2.84799e-07	1.58215e-08	0	0	0	0	0	0	0	0
d2_10	0.000317123	0.000530488	0.00227501	0.00229615	0.00011006	0.000671821	0.000109899	0.000691381	2.04473e-06	3.28489e-07	4.89318e-07	1.13947e-07	0	0	0	0	0	0	0
d2_11	1.09305e-06	0.000423663	0.00100762	0.000481492	4.95481e-06	0.000269502	0.000828199	4.737e-06	1.70268e-06	1.02051e-06	6.51556e-07	4.26722e-08	5.24822e-08	0	0	0	0	0	0
d2_12	3.08658e-07	3.51126e-07	0.00042363	0.000405902	0.000110058	0.000161745	3.14782e-06	5.52099e-05	0.000160955	1.56925e-06	1.3705e-06	4.1442e-07	3.29741e-07	1.22729e-07	0	0	0	0	0
d2_13	1.16738e-07	0.000317532	0.000214335	5.19295e-06	2.4818e-06	0.000744177	4.13581e-06	6.15095e-06	0.00031901	1.92607e-06	1.24383e-06	1.24101e-06	3.25624e-07	2.23226e-07	9.9845e-08	0	0	0	0
d2_14	9.05804e-08	7.27675e-07	1.16152e-06	0.000529903	3.18283e-06	5.60734e-05	3.53499e-06	3.13733e-06	0.000319158	1.42149e-06	1.01244e-06	7.0024e-07	1.43163e-07	8.60015e-09	5.78885e-08	0	0	0	0
d2_15	0	1.16021e-07	6.70143e-07	1.38165e-06	4.35712e-06	2.66925e-06	2.78603e-06	3.07405e-06	0.000161705	1.92943e-06	7.97719e-07	2.18425e-07	2.04633e-07	0	0	0	0	0	0
d2_16	0	1.14516e-07	9.25361e-07	0.000530153	1.27739e-06	2.49708e-06	0.000194298	8.77598e-05	0.000423673	2.85382e-06	1.04191e-06	5.60121e-07	3.56846e-07	2.00197e-07	5.50108e-08	1.59957e-07	0	0	0
d2_17	0	0	2.31906e-07	0.000159985	1.39458e-06	0.000318164	0.000163702	2.57525e-06	5.77834e-05	0.000478646	8.62419e-05	1.33482e-06	7.12051e-07	4.77801e-08	1.3984e-07	0	0	0	0
d2_18	0	0	6.41515e-08	7.19422e-07	8.1846e-07	1.33179e-06	1.35605e-06	5.77295e-05	2.89885e-06	3.4303e-06	1.88457e-06	6.84748e-07	9.24742e-07	5.55258e-07	0	2.75355e-07	1.96717e-08	0	0
d2_19	0	1.04326e-07	2.41535e-07	9.21526e-08	8.52425e-07	1.23182e-06	2.15203e-06	8.74646e-05	0.000795667	0.000193586	0.000162363	2.83423e-06	5.94e-07	5.83448e-07	2.87212e-08	0	2.35705e-07	0	0
d2_20	0	0	5.39782e-08	3.68492e-07	9.65929e-07	9.32446e-07	0.000316931	1.55038e-06	0.000584267	3.63587e-06	2.79993e-06	5.5135e-05	3.53959e-07	1.52833e-07	4.66173e-07	0	0	0	0
d2_21	0	0	2.99458e-08	1.92696e-07	1.7728e-07	8.29256e-07	2.26555e-06	7.39617e-07	3.05609e-06	1.43918e-06	0.000371283	2.98256e-06	0.00042336	4.53072e-08	2.66938e-07	1.36973e-08	0	0	0
d2_22	0	0	0	4.38023e-08	2.84291e-08	5.0893e-07	1.34403e-06	2.31413e-06	0.0001616	1.62311e-06	0.00100745	3.46638e-06	2.08531e-06	9.63612e-07	3.99551e-07	4.70198e-08	4.01582e-07	0	0
d2_23	0	0	0	1.73809e-11	1.12013e-07	5.00636e-07	3.06318e-07	1.04555e-06	1.26688e-06	7.09363e-07	1.98135e-06	3.54381e-05	0.000108815	1.20414e-06	4.29759e-07	1.1808e-06	1.48345e-07	0	0
