	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d3_0	0	0.0158333	0.00579276	0.0039581	0.00609781	0.00313564	0.00391913	0.00285832	0.00399629	0.00301704	0.00219617	0.00344479	0.00340195	0.00277906	0.0071164	0.0084394	0.0130657	0.0123987	0.00764087
d3_1	0.0223577	0.00531185	0.00180948	0.000753248	0.000521743	0.00120011	0.000900691	0.000720588	0.000968869	0.00157133	0.00089749	0.000616436	0.00194357	0.0026627	0.00288672	0.00510629	0.00880763	0.0125076	0.0115781
d3_2	0.0244784	0.00647568	0.00159628	0.000606798	0.00105004	0.00128946	0.000604257	0.000705118	0.000285411	0.000456419	0.00121679	0.00100626	0.00128766	0.00112728	0.00205932	0.00483099	0.00553122	0.00947655	0.00469552
d3_3	0.0170847	0.00566302	0.00232531	0.00121581	0.000853991	0.000553775	0.000684172	0.000733086	0.00108399	0.000552627	0.000152457	0.000382241	0.000502644	0.000302617	0.00108467	0.00359171	0.00672452	0.00517644	0.00426297
d3_4	0.0193185	0.00604605	0.00243666	0.00173556	0.000151133	8.46355e-07	0.000252057	0.000452894	0.000882689	0.000401522	0.00104471	0.000302227	0.000432829	0.00118509	0.000651971	0.00148764	0.00379405	0.00732307	0.0055648
d3_5	0.0130924	0.00442858	0.00198732	0.00105393	0.000351355	3.93048e-07	0.000321801	3.10969e-05	0.000502619	3.71423e-07	0.000351481	0.000562373	0.000300946	0.00205695	0.000582385	0.0038696	0.00511518	0.00420385	0.00395864
d3_6	0.0159933	0.00701098	0.00420901	0.000552561	0.000983523	0.00020194	0.000701233	0.000101051	0.000281613	0.000300907	0.00045087	0.000601863	0.000883639	0.000342117	3.10016e-05	0.000952903	0.00561225	0.00429137	0.0041609
d3_7	0.0122109	0.00815151	0.00320951	0.0013174	0.000400948	0.000701939	0.000551457	0.000601467	0.000100184	0.000451341	0.00030108	0.000201923	0.000100186	0.000581502	0.000651666	0.00135268	0.00293794	0.00365745	0.00345569
d3_8	0.0126296	0.00902957	0.00230441	0.0015349	0.00113414	3.30113e-07	0.000100629	0.000151258	0.0001002	0.000400751	0.000350723	0.0001003	0.000450728	1.70438e-07	0.000701958	0.0013548	0.00198425	0.00418691	0.00686251
d3_9	0.00876149	0.00799811	0.00349582	0.000933892	0.000633367	0.00125295	1.81732e-07	0	0	0.000400612	0.0014029	0.000500836	0.000201069	0.000231369	0.000701688	0.000351395	0.00308698	0.0037374	0.00545844
d3_10	0.00903362	0.00511844	0.00295499	0.000783723	0.000100653	0.000281417	0.000400612	0.000300459	0.000580887	0	0.000400612	0.000450898	0.000480734	0.000100265	0.000200306	0.000431292	0.00153351	0.00250403	0.00393656
d3_11	0.00972075	0.00735261	0.00448849	0.000353879	0.000902268	5.00765e-05	5.00885e-05	0.000450688	0.000901377	0.000500765	0	0	0	0.000600918	0.000300459	0.000300459	0.00325725	0.00370614	0.00403636
d3_12	0.00966942	0.00678222	0.0033332	0.00155523	0.000602076	0.000100153	0.000802324	0.000180303	0.000400612	0.000450688	0	0	5.00765e-05	0	0.000701071	0.00175296	0.00125191	0.00460704	0.00611028
d3_13	0.00707735	0.00690546	0.0048406	0.00261934	0.000951894	0.000300459	0.000250382	0.000150467	6.90998e-08	0.000400612	5.00765e-05	0.000450688	0.000350535	0.000400615	0.000550852	0.000501257	0.00145222	0.00390688	0.00540826
d3_14	0.00569611	0.00644021	0.0070528	0.00128438	0.000300554	0.000150393	0.000300515	0.000300459	0.000400612	0.000500765	0	0.000100153	0.000701071	0	0.000801508	0.000500765	0.00260411	0.00330542	0.00650994
d3_15	0.00643534	0.00497852	0.00455354	0.0031066	0.000381173	0.00130242	0.000500765	0.000400612	0.000450688	0	0.00050091	0.000100153	0.000400612	0.000150229	0.000500767	0.0008513	0.000300459	0.00130199	0.00475759
d3_16	0.00670344	0.00738272	0.00389148	0.00140424	0.00120422	0.000701591	0.000401519	0	0.000600918	0.000400612	0.000801224	0.000300459	0.000200306	0	0.000281085	0.00155237	0.00100153	0.00230352	0.00796216
d3_17	0.0038427	0.00504734	0.00599736	0.00258521	0.000851897	0	0.000400612	0.00055123	0	0.000400612	0.000701071	0.000400612	0.000300459	0.000300459	0.000701071	0.000701071	0.00120184	0.00225408	0.00640995
d3_18	0.00461309	0.00740039	0.0035104	0.00355916	0.00100176	0.000802249	0.000600918	0.000650994	0.000701102	0	0.000100153	0.000300459	0.000300459	0.000701071	0.000300459	0.000100153	0.000600918	0.00300459	0.00941505
d3_19	0.00870029	0.00868964	0.00551294	0.002486	0.00155397	0.00160313	0.000701071	0.000300459	0.000300459	0.000600918	0.000300459	0.000300459	0.000300459	0.000600918	0	0	0.000801224	0.00208347	0.00771178
d3_20	0.00516247	0.00926419	0.00856789	0.00460917	0.00355804	0.000901377	0.00190291	0.00150287	0.000600918	0.00120184	0.00100153	0.00100153	0.000901377	0.000901377	0.00270413	0.000600918	0.00155237	0.00480765	0.00861316
