	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d2_0	0	0.0395149	0.00931817	0.00186073	0.000455901	2.63611e-07	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.098537	0.0431555	0.0133098	0.00358425	0.00101499	4.79509e-07	0.000102048	2.75995e-08	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0422695	0.0262786	0.0190338	0.00870047	0.00296081	0.000101309	9.77514e-08	0	0	0	0	0	0	0	0	0	0	0	0
d2_3	0.0269967	0.0230191	0.0191856	0.0112082	0.00136883	0.00141336	5.08574e-05	3.6355e-08	9.89153e-09	9.90588e-09	0	0	0	0	0	0	0	0	0
d2_4	0.0158301	0.0138466	0.0115959	0.00544334	0.00257764	0.00109445	1.65302e-06	1.10278e-06	9.87693e-08	7.40306e-08	0	0	0	0	0	0	0	0	0
d2_5	0.00829147	0.0123268	0.0114609	0.00599551	0.00129809	0.000758893	0.000587569	0.000454698	9.51941e-08	0	0	0	0	0	0	0	0	0	0
d2_6	0.00763347	0.00473461	0.00619189	0.00220959	0.00167253	0.000821691	0.000909627	0.000586334	3.18033e-07	8.54861e-09	6.78379e-08	0	0	0	0	0	0	0	0
d2_7	0.000943269	0.00449754	0.00207887	0.00318736	0.00140078	0.000710128	3.32149e-05	1.72866e-06	8.61273e-07	4.32407e-07	1.63079e-07	0	0	0	0	0	0	0	0
d2_8	3.40021e-05	0.0011865	0.00202641	0.00230978	0.000998678	0.000559548	4.28657e-06	1.39306e-06	3.18943e-05	3.85552e-07	3.36389e-08	0	0	0	0	0	0	0	0
d2_9	1.09292e-06	0.000842182	0.000437859	0.00104787	0.000138915	0.000458413	0.000760944	2.06652e-06	0.000405236	1.20493e-07	1.88209e-08	3.6945e-08	0	0	0	0	0	0	0
d2_10	0.000302868	0.000305215	0.000912294	0.000763824	0.00177016	0.000760566	0.00106543	0.000941158	1.29716e-06	3.66132e-07	1.49702e-07	4.16936e-08	0	0	0	0	0	0	0
d2_11	1.70803e-07	0.000183141	0.000406668	0.000559559	0.000661688	0.000136865	8.52748e-05	0.000538653	1.00622e-06	8.38572e-05	1.799e-07	1.96573e-07	5.71385e-08	0	0	0	0	0	0
d2_12	1.12122e-07	4.81178e-07	0.0006066	0.000608436	0.000792778	0.000712591	0.00104264	0.000507689	0.000153654	3.22322e-05	1.81834e-07	3.32036e-07	0	0	0	0	0	0	0
d2_13	0	1.15832e-07	5.24545e-05	0.00030378	0.00089362	0.000439574	3.62082e-06	0.000557687	1.33796e-06	5.25773e-05	1.60785e-07	2.15936e-07	0	4.54981e-08	0	0	0	0	0
d2_14	1.66229e-08	1.07003e-07	8.20253e-07	0.000104078	0.00131595	0.000103637	0.00013684	0.000691135	2.1096e-06	0.0005054	3.47875e-07	2.17516e-05	8.16247e-08	1.44916e-07	0	0	0	0	0
d2_15	3.16926e-08	1.17985e-07	3.15951e-05	1.51138e-06	1.19353e-06	0.00126501	0.000306689	0.000911257	0.0015982	0.000154618	1.0616e-06	2.21999e-07	5.11464e-08	8.49632e-08	0	0	0	0	0
d2_16	1.97144e-09	3.76786e-08	2.19625e-07	0.000303399	2.55513e-06	3.13993e-06	0.000185662	0.000841543	8.41268e-05	0.000152887	0.000304306	3.0658e-05	1.76103e-07	3.11909e-05	0	6.45297e-09	0	0	0
d2_17	0	0	0.000454146	8.87247e-07	0.00030371	0.000909268	0.000256835	0.000202848	0.00101232	0.000454872	0.000285976	5.13393e-05	6.49173e-07	0.000453693	0	0	0	0	0
d2_18	6.53297e-08	4.04892e-08	1.53964e-07	6.53824e-07	4.07363e-07	1.65119e-06	0.000891981	0.000456079	0.000356199	0.000709315	0.000133978	0.00119168	4.3818e-07	5.07155e-05	9.03259e-10	3.44526e-07	0	0	0
d2_19	0	8.95655e-08	3.81457e-08	2.51601e-07	6.81487e-07	5.16914e-05	7.54028e-07	0.000457093	0.000457788	0.000326681	5.14453e-05	0.000556435	0.000607096	0.000101119	5.5888e-08	0	0	0	0
d2_20	0	0	0	1.75345e-07	5.78913e-07	1.07513e-06	0.000335308	0.00010387	0.00119439	0.000154034	0.000689642	8.23317e-05	1.47844e-06	0.000384283	1.73701e-07	2.89632e-08	0	0	0
d2_21	0	0	0	6.56771e-08	1.47914e-07	0.000454597	0.000152957	1.25324e-06	0.000425815	0.00011469	0.000859395	5.31326e-05	0.000303021	1.81218e-07	1.0485e-08	2.72071e-07	0	0	0
d2_22	0	0	0	1.10562e-07	0	0.000100995	0.000454582	0.000689628	1.63635e-06	0.00101244	0.000303472	0.000484691	1.29803e-06	4.79982e-07	0.00010128	1.25638e-07	9.19272e-08	0	0
d2_23	0	0	7.34305e-08	8.14034e-05	0.000100952	2.33161e-07	1.75729e-07	0.00116248	1.25372e-06	0.000303539	0.000657574	0.00068871	0.000708006	3.57975e-07	3.92841e-07	2.33015e-07	1.52249e-07	5.18862e-09	0
d2_24	0	0	0	0	2.41877e-08	0.000302481	4.43557e-08	4.85701e-07	0.000104069	0.000789648	0.00075755	0.000103763	0.000153151	0.00060547	0.000455006	2.95143e-07	0.000302451	0	0
d2_25	0	0	0	7.71222e-08	0	1.63396e-07	7.83416e-08	3.09497e-07	0.000303547	1.49977e-06	0.000103245	0.000689019	1.32647e-06	0.000101832	1.7133e-06	0.000455622	7.74821e-07	0	0
d2_26	0	0	0	0	5.78312e-08	5.09366e-09	7.27451e-07	0.000152021	1.0564e-06	1.12597e-06	0.00141562	0.00104256	0.000608922	0.00141431	8.64536e-07	0.000152278	3.13027e-05	5.31417e-07	8.96665e-08
d2_27	0	0	0	0	0	0	0	4.13566e-07	1.2371e-06	0.000486076	0.000202968	0.000488345	0.000185108	0.000205552	0.00126166	4.75007e-07	3.02922e-08	3.05468e-07	0
d2_28	0	0	0	0	0	7.78357e-08	1.07515e-07	3.80151e-08	2.57419e-07	1.22906e-06	9.24275e-07	0.000404444	0.000285547	0.000303521	0.000658538	0.000485913	2.23621e-07	3.13498e-05	6.93318e-08
d2_29	0	0	0	0	0	0	1.84376e-08	0	2.40589e-08	0.000182778	8.15495e-07	0.000386723	0.000991739	0.000404016	0.00075775	0.000708915	0.000808399	6.90335e-07	0
d2_30	0	0	0	0	0	0	8.60272e-07	2.28864e-08	4.41598e-07	8.18593e-05	0.000101781	0.000486368	0.000538402	0.000255608	0.000844086	0.000405048	0.000516521	0.000204474	0
d2_31	0	0	0	0	0	0	0	0	1.2639e-06	3.11624e-05	0.000101079	0.00085963	0.00060658	0.00104287	0.00174864	0.000989279	0.00135604	0.000658362	0.000709228
d2_32	0	0	0	0	0	0	2.84287e-07	0	1.39111e-08	1.38667e-08	0.000302655	0.000102339	0.00075984	0.000587603	0.000255143	0.000820462	0.00117589	0.00131698	0.000253364
d2_33	0	0	0	0	0	0	0	0	1.43739e-07	5.12415e-05	0.000151991	3.40294e-07	0.000183151	0.000486828	0.000638585	0.00335906	0.00291249	0.00132464	0.000253753
d2_34	0	0	0	0	0	0	0	0	0	4.91725e-08	0	1.67065e-07	1.27652e-06	0.000891216	0.0022755	0.00436017	0.00241353	0.00661396	0.000911613
d2_35	0	0	0	0	0	0	0	0	0	0	0.000100854	0.000302768	0.00159701	0.00109394	0.00212501	0.00353307	0.00755371	0.00548143	0.0083091
d2_36	0	0	0	0	0	0	0	0	0	2.0402e-07	0	0.000302993	0.000353901	0.00111109	0.00255914	0.00722644	0.0132	0.0115154	0.00740355
d2_37	0	0	0	0	0	0	0	0	0	0	0	0.00010163	2.10023e-05	0.00175283	0.00308466	0.00724311	0.0120609	0.0133538	0.0113647
d2_38	0	0	0	0	0	0	0	0	0	0	0	0	1.04701e-07	0.0017684	0.00200442	0.0107287	0.0177637	0.016149	0.016887
d2_39	0	0	0	0	0	0	0	0	0	0	5.11528e-05	5.38074e-07	5.11099e-05	0.000203655	0.00329428	0.00739369	0.0147191	0.0146025	0.0221219
d2_40	0	0	0	0	0	0	0	0	0	0	0	0	0.000101368	0.000101521	0.00070806	0.00215158	0.00921566	0.0217361	0.0310571
d2_41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000454372	0.00131113	0.00453897	0.0125561	0.0201646
