	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d1_0	0	0.020744	0.00607926	0.00286609	0.00193515	0.000977414	0.00107249	0.000380066	0.00166517	0.00141965	0.000597746	0.000723865	0.000686488	0.00054544	0.00135501	0.00270171	0.00293531	0.00210143	0.00144478
d1_1	0.0488313	0.0128685	0.00266072	0.00140182	0.000897465	0.00193664	0.000533692	0.000645808	0.000964741	0.00043402	0.000887691	0.000668467	0.000639774	0.00188592	0.00298805	0.00442268	0.00710884	0.00406108	0.00224157
d1_2	0.0330047	0.0127283	0.0041981	0.00122579	0.0010907	0.00112757	0.000658778	0.000751686	0.00135265	0.00049854	0.000320713	0.00161403	0.000667466	0.00239243	0.00242158	0.00429157	0.00639513	0.00700807	0.00481957
d1_3	0.0222173	0.0107651	0.0036527	0.00263626	0.000529543	0.000263495	6.19017e-07	0.000469916	0.000216395	0.000563628	0.0010327	0.000107811	0.0012202	0.00213812	0.00198878	0.00438946	0.00516315	0.00533636	0.00375031
d1_4	0.0196145	0.0126298	0.00315523	0.000667039	0.00012297	0.000497494	0.000403682	0.000169876	0.000891123	0.000188017	0.000450527	0.001398	0.00132263	0.00156673	0.00264516	0.00399389	0.00639548	0.00646979	0.0054282
d1_5	0.0136671	0.00962732	0.00394281	0.00103304	0.000938219	0.000309674	4.72994e-05	0.000169189	2.84991e-05	0.000703292	0.000244199	0.000450174	0.000609993	0.000872321	0.00122375	0.00346067	0.00647002	0.00678644	0.00323428
d1_6	0.0169594	0.0109667	0.00503105	0.00203582	0.000534821	0.000675029	0.000468745	0.000281337	0.000375165	0.000647478	0.000235034	1.78528e-07	0.000309829	4.71804e-05	0.00142592	0.00394222	0.00455062	0.00525983	0.00368339
d1_7	0.00852929	0.00964677	0.00440984	0.00167926	0.000281818	4.70276e-05	9.38926e-05	0.000262438	0.000497304	2.47622e-07	0.000824744	0.0004971	0.000422166	0.000966233	0.00173456	0.00329996	0.0053251	0.00427487	0.00308404
d1_8	0.0104067	0.00833475	0.00586156	0.00314588	0.00104154	4.70326e-05	1.18356e-07	0.000281178	0.00046869	0.000374996	1.08987e-07	4.19326e-08	0.00032835	0.000421884	0.000468867	0.00339411	0.00357113	0.00636493	0.00686973
d1_9	0.00998744	0.00864752	0.00495158	0.00191321	0.000544177	0.000750359	9.37865e-05	9.39395e-05	1.20113e-07	0.000356191	0.00016886	0.000281255	0.00075931	0.000572232	9.39837e-05	0.00216561	0.00392699	0.00439639	0.00276477
d1_10	0.00620818	0.00677505	0.00554231	0.0021385	0.000328387	0.000294755	0.000796617	0.000515527	4.69129e-05	0.000468682	9.88959e-08	0.000140625	9.39123e-05	0.000656238	0.000375081	0.00154729	0.00434003	0.00494937	0.006233
d1_11	0.0106764	0.00773328	0.00420217	0.00361891	0.000919169	0.000609488	7.9931e-09	7.50856e-05	3.86701e-08	0.000375268	0.00030945	0.000449975	4.24813e-08	7.16438e-08	0.000393859	0.00227772	0.00468634	0.00562367	0.00413344
d1_12	0.00446594	0.00544925	0.00560233	0.00321523	0.00164044	0.000374855	0.000468687	0.000374978	0.000562306	4.70449e-05	0.000281141	9.37138e-05	6.24308e-08	9.37138e-05	0.000121828	0.00159339	0.00340248	0.00576439	0.00323329
d1_13	0.00494242	0.00486719	0.00432183	0.00354326	0.000965757	0.000140663	0.000402969	0.000168721	5.70583e-08	0.000374855	0.000328131	0.000543673	0.000421789	0.000749795	0.000468796	0.000984198	0.00427336	0.00543602	0.00883761
d1_14	0.00438056	0.0068814	0.00565684	0.00215587	0.00089089	0.00060914	0.000421868	0.000281158	0.000140699	0.000655997	1.38121e-08	0	0	9.37272e-05	0.000796743	0.000656266	0.00255897	0.00459232	0.00548251
d1_15	0.00500732	0.00552289	0.00449052	0.00346334	0.00178097	0.00117159	0.000890281	0.00117163	0.000281141	9.38643e-05	0.000656186	0	0	0.000281141	9.37138e-05	0.000421962	0.0020149	0.00609165	0.00730968
d1_16	0.00347833	0.00349694	0.00351549	0.00269967	0.000655997	0.00159313	0.000656194	4.59336e-08	0.000562283	0.00051548	9.37138e-05	0.000449991	0	0	0.000281141	0.00173371	0.00234285	0.00417026	0.00984021
d1_17	0.00354393	0.00571744	0.00383369	0.00173427	0.00121853	0.00148094	9.37138e-05	0.000937138	4.68569e-05	9.37138e-05	0.000562369	0.000374855	9.37138e-05	0.000749711	0.000562318	0.00103097	0.00185592	0.00627894	0.0118551
d1_18	0.00131216	0.00243721	0.00421758	0.00257756	0.00178084	0.000937335	0.000281141	7.50544e-05	0.000327998	0	0.000281141	0.000281141	0.000515513	0.000562283	0.000281141	0.000281141	0.000281176	0.00370171	0.0148068
d1_19	0.000449922	0.000609405	0.00159327	0.00159357	0.000655997	0.000281141	0.000281141	0.000374855	0	0.000937138	0.000843514	0	0.000281141	0.000281141	0.000562283	0.00140571	0.00187429	0.00524797	0.00824682
